layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,bd,lat,lon,source_db,rse_alpha,rse_n,oc,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
Florida_ksat_data_1140,Florida_dataset199,sandy loam,0.161461666216292,1.876163634,0.206852128,0.356939456,78.3,3.9,17.8,1.09,124.5,1.66,30.53113,-84.3625,Florida_database,0.0687911602952846,0.0792672034137404,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2044623235897084,0.3534791350919943,0.2186013714913018,2.8137069578552856,0.2441232756076057,0.0023839057041601
Florida_ksat_data_1141,Florida_dataset199,sandy clay loam,0.1731200163154594,1.740683954,0.25350422,0.375023685,70.8,2.6,26.6,0.653333,161.0,1.68,30.53113,-84.3625,Florida_database,0.0907545759548696,0.0866367587058595,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2558010983878799,0.3778354809490576,0.0817275422111896,1.245781435143686,0.979999765428732,0.001424282230088
Florida_ksat_data_1142,Florida_dataset200,sand,0.1466468518811215,3.609910285,0.071960073,0.415214088,89.8,6.3,3.9,7.01,6.5,1.56,30.53234,-84.3629,Florida_database,0.0422219554376882,0.159165451160326,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0465400009999999,0.4075567616463992,0.2061739226377875,7.944550358056216,0.1691391851451086,0.0088131530370901
Florida_ksat_data_1143,Florida_dataset200,sand,0.2024438391295702,2.915502007,0.067058452,0.423857171,88.7,5.8,5.5,7.45,23.0,1.566667,30.53234,-84.3629,Florida_database,0.0546706308952563,0.129759130552558,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0479400009999999,0.4147047130803571,0.2718810167286115,4.828651806895815,0.2513706530326247,0.0093893594123447
Florida_ksat_data_1144,Florida_dataset200,sand,0.1805658442995314,3.636012633,0.066743834,0.413918868,89.8,4.2,6.0,10.99333,44.5,1.576667,30.53234,-84.3629,Florida_database,0.0465296260888935,0.1581991913769405,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0415190009999999,0.4037332769897676,0.2534101700131613,10.99999999999999,0.1240613805207657,0.0079289502647162
Florida_ksat_data_1145,Florida_dataset198,sand,0.2861769845971866,4.190610205,0.070850479,0.378525584,94.7,1.7000000000000002,3.6000000000000005,53.25,214.5,1.586667,30.38597,-84.2467,Florida_database,0.0446484002722817,0.1497412918855752,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0452730009999999,0.3692195733665321,0.3954574468351142,10.999999999997376,0.1361125784817863,0.0111891844129382
Florida_ksat_data_1146,Florida_dataset200,sand,0.1517218481336644,3.617803951,0.112419602,0.388939456,88.60000000000001,4.6000000000000005,6.800000000000001,4.93,66.0,1.63,30.53234,-84.3629,Florida_database,0.0521587529168337,0.2075356811164045,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0912260009999999,0.3812720025704763,0.2135742626220614,9.580809374852624,0.1391260060517741,0.0087257136613989
Florida_ksat_data_1147,Florida_dataset200,sandy loam,0.1288244458607169,3.672865341,0.133121868,0.399576432,79.8,3.9,16.3,6.41,83.5,1.576667,30.53234,-84.3629,Florida_database,0.0902944270137195,0.3614196410054014,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1210350009999999,0.3997414272817584,0.1454754243577666,3.853350819820503,0.5067068983327854,0.0180853274342982
Florida_ksat_data_1148,Florida_dataset200,sandy clay loam,0.0906637430723029,2.882471809,0.271298541,0.375446986,68.60000000000001,3.6000000000000005,27.800000000000004,0.97,116.5,1.663333,30.53234,-84.3629,Florida_database,0.1049443536640305,0.2349664153722261,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2714702253822397,0.3771013702449325,0.0738616085690124,2.3520572676148386,0.98,0.0055041611547252
Florida_ksat_data_1149,Florida_dataset201,sand,0.2616799595172663,4.612771952,0.057046439,0.364358404,96.9,1.6,1.5,39.8,23.0,1.533333,30.3693,-84.1846,Florida_database,0.0680362563958896,0.3079996160244769,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0292870009999999,0.3547500328058157,0.3495232425431883,10.999999999999924,0.149046432544009,0.0175609123829216
Florida_ksat_data_115,Florida_dataset15,sandy loam,0.2196587797056079,1.540181153,0.185505499,0.395690198,76.8,3.4000000000000004,19.8,7.476667,81.5,1.64,26.55486,-81.2228,Florida_database,0.1411067305872125,0.1242590131610904,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1820704177407435,0.3935570464685513,0.262423562431807,1.8251559759818283,0.260888989266794,0.0045495005350714
Florida_ksat_data_1150,Florida_dataset200,sandy clay loam,0.1623629048655759,1.883005434,0.28858301,0.391586256,68.1,2.5,29.4,2.143333,166.0,1.683333,30.53234,-84.3629,Florida_database,0.218998957667826,0.2165500467350465,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2895565282358597,0.3951549094801686,0.0902579931457401,1.3363485632313734,0.9799999999999984,0.0037162154961279
Florida_ksat_data_1151,Florida_dataset200,sandy loam,0.1666410279759143,1.903329763,0.200564349,0.41488879,78.9,1.3,19.8,0.39,227.0,1.616667,30.53234,-84.3629,Florida_database,0.089143146680052,0.1001453452608092,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2023530009999993,0.4192584638953182,0.1147985325323751,1.4957677034422026,0.784215005648813,0.0045421381351566
Florida_ksat_data_1152,Florida_dataset202,sand,0.1895903798952751,2.920782869,0.069394316,0.411827292,89.8,6.7,3.5000000000000004,12.11333,9.0,1.516667,30.5318,-84.3634,Florida_database,0.0706955990347141,0.1742482070210508,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0511120009999999,0.4048839051797787,0.2454411444914816,4.219065414426621,0.2999577496634124,0.0123022305981173
Florida_ksat_data_1153,Florida_dataset202,sand,0.1734725095725859,3.195994903,0.061903033,0.360084863,89.19999999999999,5.8999999999999995,4.8999999999999995,13.27,32.0,1.606667,30.5318,-84.3634,Florida_database,0.0773745641907818,0.2440583565416408,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0390420009999999,0.3489462456940836,0.2427470792736247,8.37166042955171,0.1433903984345477,0.0126567210261434
Florida_ksat_data_1154,Florida_dataset202,sand,0.1615517720118491,3.482846516,0.055961935,0.392232779,90.6,4.4,5.0,12.9,61.0,1.59,30.5318,-84.3634,Florida_database,0.0657413324828027,0.2329087554439873,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0334960009999999,0.3806822039480347,0.2256601515624886,10.939811045275064,0.1224176317349271,0.0141273529734674
Florida_ksat_data_1155,Florida_dataset202,sand,0.1773982352791218,3.730484946,0.066821429,0.412839824,91.2,4.2,4.6,29.6,87.5,1.54,30.5318,-84.3634,Florida_database,0.0600151405566553,0.2277681782904801,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0278740009999999,0.4033879095484877,0.2581414122099759,10.999999999999243,0.1086737316719196,0.0137178414423544
Florida_ksat_data_1156,Florida_dataset202,sand,0.1866945914252063,3.085544479,0.063256862,0.409854,92.0,4.5,3.5000000000000004,23.0,115.5,1.546667,30.5318,-84.3634,Florida_database,0.0909969823472806,0.2877172728954297,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0237670009999999,0.3954389966585724,0.2765368452167511,10.99999999996876,0.0901334997069179,0.0146019892073761
Florida_ksat_data_1157,Florida_dataset202,sandy clay loam,0.1368437623449394,1.983119184,0.178204775,0.322747093,74.5,4.5,21.0,1.84,144.5,1.74,30.5318,-84.3634,Florida_database,0.0617982310395254,0.0771430038537423,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1776926205582943,0.3218941601510525,0.1522716577211446,2.1876209809410803,0.4128317438380723,0.0026707033009877
Florida_ksat_data_1158,Florida_dataset202,sandy clay loam,0.0871450496346866,2.308474961,0.301748651,0.345926732,68.2,2.7,29.100000000000005,0.036667,181.5,1.753333,30.5318,-84.3634,Florida_database,0.2793324986990039,0.3831350801064354,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.3018160201136181,0.3471061480665397,0.0618045119048897,1.762394637033716,0.98,0.0030337721365146
Florida_ksat_data_1159,Florida_dataset202,sandy clay loam,0.1138043968123671,2.006672896,0.23055527,0.389304669,70.0,2.6,27.399999999999995,1.806667,230.0,1.68,30.5318,-84.3634,Florida_database,0.0625547193703886,0.0796957386245154,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2312237923599963,0.3901712726828915,0.0960298002746102,1.80994450096299,0.6386716691064225,0.0030035502597889
Florida_ksat_data_116,Florida_dataset15,sandy loam,0.8374347084886277,1.153215854,0.0,0.378215289,62.2,22.9,14.9,24.25333,114.5,1.536667,26.55486,-81.2228,Florida_database,0.1503669872055117,0.0320049842883752,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.0009251542177769e-13,0.3818622444951952,0.8063121750142924,1.0100000000000966,0.1550788990553002,0.0030776180635051
Florida_ksat_data_1160,Florida_dataset203,sandy loam,0.4608139707239475,1.71128894,0.121089153,0.411679675,75.25150905432596,11.066398390342052,13.682092555331993,26.96667,6.5,1.42,30.52637,-84.2674,Florida_database,0.0780540945643921,0.0703381019814535,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1138157871752374,0.4038705867606763,0.6650678053278823,4.2549906636147075,0.1293407620424792,0.0020180385219366
Florida_ksat_data_1161,Florida_dataset203,sandy loam,0.2552697265630975,2.014848803,0.160569761,0.378075537,74.6,8.4,17.0,7.006667,19.0,1.586667,30.52637,-84.2674,Florida_database,0.0347815170726985,0.0406147042575759,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.160095000999996,0.3777941656980813,0.2615664932706007,2.057579948108365,0.4826851319752556,0.0021880372707998
Florida_ksat_data_1162,Florida_dataset203,sandy clay loam,0.2067565482606191,1.657335606,0.149871465,0.472371148,68.0,5.5,26.5,5.913333,33.0,1.5,30.52637,-84.2674,Florida_database,0.2243325519468761,0.1927146648435168,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1569307116823347,0.4795480518038715,0.0862580211886265,1.152709554096372,0.98,0.0119684959862597
Florida_ksat_data_1163,Florida_dataset203,sandy clay loam,0.3042076010666231,1.572806143,0.182112998,0.419068836,63.3,7.6,29.100000000000005,3.506667,71.5,1.53,30.52637,-84.2674,Florida_database,0.059704544690303,0.0483477618709825,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1817890577884834,0.4188208545052146,0.311119971297747,1.6023758033669506,0.3524151043910014,0.0023651904662612
Florida_ksat_data_1164,Florida_dataset203,sandy clay,0.1565708428464358,1.87421204,0.259194165,0.376462308,60.5,2.9,36.6,7.89,128.5,1.71,30.52637,-84.2674,Florida_database,0.0489828860640821,0.0533373310667283,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2606802222004534,0.3789683098946,0.0882304103686691,1.3959198836445927,0.9408468444982508,0.0009483656925784
Florida_ksat_data_1165,Florida_dataset204,sandy clay,0.030497017330077,1.176250245,0.0,0.692856786,56.60000000000001,3.7000000000000006,39.7,1.063333,180.0,1.61,30.48973,-84.2852,Florida_database,0.2683564972264768,0.1006006544841965,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.6542235663538806e-11,0.6956517319631451,0.0230881286354194,1.0100000000000016,0.1888682595911933,0.0091154980902467
Florida_ksat_data_1166,Florida_dataset205,sand,0.3917139104587193,1.316288432,0.0,0.613734435,88.3,8.5,3.2,27.89,6.5,1.233333,30.46894,-84.0639,Florida_database,0.210946650347552,0.0813461650725183,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",5.30708633220091e-41,0.6166460051660605,0.3722686056467222,1.2321609802475764,0.2620000666849403,0.0155490880248444
Florida_ksat_data_1167,Florida_dataset205,sand,0.2462097936604243,1.941337312,0.061579367,0.470281251,89.4,7.5,3.1,7.883333,25.5,1.44,30.46894,-84.0639,Florida_database,0.1478813082615699,0.1969716228564835,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0437280009999999,0.4451940586691804,0.3681299323877595,10.999999999991292,0.0574157037451918,0.0103039643778785
Florida_ksat_data_1168,Florida_dataset205,sand,0.1698401972131156,2.175732449,0.040769852,0.356615474,91.1,5.9,3.0,4.74,76.0,1.706667,30.46894,-84.0639,Florida_database,0.0798994588839931,0.1230171031879039,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0326540009999999,0.3453666490000152,0.2374749108841828,4.175638860043836,0.2024555290277176,0.0072659116212291
Florida_ksat_data_1169,Florida_dataset205,sand,0.0934461929405046,2.794065526,0.071047544,0.332330237,90.2,5.3999999999999995,4.3999999999999995,1.97,106.5,1.79,30.46894,-84.0639,Florida_database,0.2233311369129841,0.6808964629756785,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0511340009986063,0.3288104988360367,0.1577467761557036,10.999999985846523,0.0812358277627748,0.0355050565083827
Florida_ksat_data_117,Florida_dataset15,sandy loam,0.3163923273492987,1.37223246,0.092251482,0.293992158,60.2,24.1,15.699999999999998,5.45,190.5,1.66,26.55486,-81.2228,Florida_database,0.1956577540772292,0.1616601545174217,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0669400732702353,0.2861907731165278,0.5152255020651455,6.218008345776691,0.038405804031901,0.0022420213595625
Florida_ksat_data_1170,Florida_dataset205,sand,0.1295734740201801,2.220688002,0.049864181,0.349187183,89.5,4.7,5.8,5.28,143.5,1.736667,30.46894,-84.0639,Florida_database,0.0831134211281859,0.1355443018436417,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0437640009999999,0.3401333516068244,0.185599353723821,4.191139384517936,0.2055449808222259,0.0081723545115761
Florida_ksat_data_1171,Florida_dataset206,sand,0.275828275608898,1.570717071,0.064168531,0.386084888,88.7,5.7,5.6,5.52,113.0,1.67,30.48908,-84.0539,Florida_database,0.1849024332122935,0.1700160673834128,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.046787145868138,0.3693870065356542,0.4186632027406949,6.262756429268444,0.0637122381290185,0.0069109644447721
Florida_ksat_data_1172,Florida_dataset207,sand,0.3521391952399647,2.274353781,0.121868646,0.444302364,89.4,6.3,4.3,19.7,82.5,1.37,30.36569,-84.1507,Florida_database,0.1676989725206902,0.3167272275704104,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0892560009999999,0.4317381019522471,0.5526117808478768,10.999999999999998,0.0645764570070122,0.0126645528988703
Florida_ksat_data_1173,Florida_dataset207,sand,0.3254893952572999,1.881933344,0.076986708,0.345756509,90.6,5.9,3.5000000000000004,11.2,97.5,1.54,30.36569,-84.1507,Florida_database,0.2909728818085672,0.3160345018092433,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0712250009999999,0.3436280514117337,0.369003986909162,2.1104334908622016,0.3682955103686784,0.0180306327758027
Florida_ksat_data_1174,Florida_dataset203,sandy clay loam,0.1454859071140501,2.286241859,0.246248042,0.372912298,62.76276276276276,2.302302302302302,34.93493493493493,1.75,179.0,1.71,30.52637,-84.2674,Florida_database,0.0859805983485287,0.1445075330890782,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2425848049555507,0.3676856774453235,0.2297302417019556,10.999999999999998,0.0736671606510343,0.0022083212828056
Florida_ksat_data_1175,Florida_dataset208,loamy sand,0.2130660819953806,2.526226018,0.113040685,0.38949997,84.9,6.3,8.8,3.406667,9.0,1.59,30.50822,-84.3486,Florida_database,0.0793747759560516,0.1314955521876052,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1147450009999996,0.3955560100884616,0.1621904050708046,1.9976300326645349,0.9799999999999994,0.0076378109346614
Florida_ksat_data_1176,Florida_dataset208,sandy loam,0.3666166633865795,2.42995028,0.144483646,0.324653255,78.1,8.2,13.699999999999998,3.943333,27.0,1.65,30.50822,-84.3486,Florida_database,0.134859599645313,0.177285680869967,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1399000009999999,0.3288561356118427,0.2597179813113873,1.75387089546095,0.9799999999999994,0.008535830648198
Florida_ksat_data_1177,Florida_dataset208,sandy clay loam,0.2066574343940081,2.669843978,0.235749973,0.391030196,68.2,6.800000000000001,25.0,1.21,55.0,1.586667,30.50822,-84.3486,Florida_database,0.096610276898533,0.1709461900397978,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2364500009999917,0.3947026850374173,0.1634570109387166,2.1109134982853175,0.98,0.0058316284160394
Florida_ksat_data_1178,Florida_dataset208,sandy clay loam,0.1762067356334732,2.267768026,0.257466545,0.368944156,68.5,5.1,26.4,0.523333,102.0,1.73,30.50822,-84.3486,Florida_database,0.2390431335182777,0.3102941444588853,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2578265575935699,0.3739039872309522,0.1265839137991232,1.6343204592667029,0.98,0.0066344825761667
