layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,porosity,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
HB_TUBS_103,HB_Technische_Universitaet_Braunschweig_52.3284_10.5824,clay,0.10007456565733598,1.1889000568701487,3.850862160518616e-17,0.5580024875315225,12.2,37.3,50.5,60.226657125,,52.328411,10.582363,Hohenbrink,1.95,0.57,0.01485090377503027,14,7.880308270206224e-17,0.5606080621627401,0.0841990153790713,1.0100000000000557,0.19323349340832288,0.014126203343415338
HB_TUBS_104,HB_Technische_Universitaet_Braunschweig_52.3284_10.5832,clay,0.09276272887691325,1.1996900652402072,1.0687108890699762e-24,0.536314392779449,19.0,35.6,45.4,0.2510665,,52.328375,10.583206,Hohenbrink,1.7,0.54,0.010534794879053769,15,3.331197496754802e-18,0.5390988032793848,0.07761013332326996,1.01,0.20539868920983106,0.009437680728091122
HB_TUBS_105,HB_Technische_Universitaet_Braunschweig_52.3284_10.5832,clay,0.13320315402650343,1.1930400215131567,6.719291513344813e-22,0.5465302389474703,19.0,35.6,45.4,0.74094975,,52.328375,10.583206,Hohenbrink,1.7,0.55,0.009893676672983359,18,9.68239599039775e-13,0.5485857128235273,0.11156236025143648,1.0100000000000093,0.1984288482229364,0.008755535152843504
HB_TUBS_106,HB_Technische_Universitaet_Braunschweig_52.3293_10.5831,clay,0.16752162428770354,1.1675384703092884,5.2008981014271615e-23,0.6049819436715517,4.8048048048047995,28.828828828828797,66.3663663663664,0.06603720833333333,,52.329294,10.583117,Hohenbrink,1.29,0.61,0.009146052391690545,17,8.123460012459162e-26,0.6027712033023236,0.20015836454240432,1.4927630437190735,0.10818119039875164,0.00889958767109179
HB_TUBS_107,HB_Technische_Universitaet_Braunschweig_52.3293_10.5832,clay,0.040466652148282684,1.202305424517885,2.2535304002065538e-17,0.5760295379529138,9.0,35.4,55.6,0.041666666666666664,,52.329258,10.583212,Hohenbrink,1.76,0.59,0.019766770105788818,13,3.3747993749041273e-25,0.5776917354895016,0.029895562515231552,1.01,0.21550084170109474,0.018136546792318485
HB_TUBS_108,HB_Technische_Universitaet_Braunschweig_52.3293_10.5832,clay,0.05870800947095341,1.1910409515788458,3.806179587654915e-24,0.5857826828540469,9.0,35.4,55.6,0.025106666666666666,,52.329258,10.583212,Hohenbrink,1.76,0.6,0.008621605238036062,13,3.9027496127752535e-16,0.5886666123512819,0.04883065532004915,1.01,0.196679580155047,0.007434568271717906
HB_TUBS_109,HB_Technische_Universitaet_Braunschweig_52.3289_10.5827,clay,0.002353259052144376,1.4134463892709979,2.4264731229569153e-18,0.4804517720468221,11.8,38.9,49.3,0.012583125,30.0,52.328861,10.582666,Hohenbrink,1.33,0.53,0.012239719592599093,8,8.831367329744476e-16,0.4918217345034963,0.0016818341313327586,1.0100000000000295,0.449322903191604,0.009863354667101379
HB_TUBS_110,HB_Technische_Universitaet_Braunschweig_52.3289_10.5827,clay,0.05722136553098469,1.2317921514964743,3.571846431433393e-17,0.5758845581234041,11.6,26.8,61.6,1.0466193333333333,10.0,52.328861,10.582666,Hohenbrink,3.1,0.58,0.006977769806647762,11,3.0281429549150915e-24,0.5800879373462972,0.04546452053503582,1.01,0.23905371147418664,0.005310087630729713
HB_TUBS_111,HB_Technische_Universitaet_Braunschweig_52.3289_10.5827,clay,0.016159915906140073,1.2301269838408144,2.609488588447224e-28,0.48359278859751853,13.6,22.9,63.5,0.8313592916666667,30.0,52.328861,10.582666,Hohenbrink,0.76,0.51,0.016653832502769354,8,2.6367931667742427e-21,0.48792862055384206,0.012819372310379284,1.01,0.2430460686292213,0.01467200492855612
HB_TUBS_112,HB_Technische_Universitaet_Braunschweig_52.3289_10.5827,clay,0.03562555527229632,1.232105006018172,1.6429058378810756e-26,0.5718938863610146,20.4795204795205,20.3796203796204,59.1408591408591,1.022795375,30.0,52.328861,10.582666,Hohenbrink,2.0,0.59,0.022685268095023706,18,3.932243097387909e-25,0.5727623363321556,0.023563153763508437,1.01,0.25506300140153665,0.020253776801861315
HB_TUBS_113,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.19121673629047667,1.3086348056670636,0.029339917226172567,0.3464535948733793,75.0,15.0,10.0,3.0184831666666665,10.0,52.317884,10.693645,Hohenbrink,1.67,0.37,0.0033766058169000467,17,0.008544354908958652,0.3440972803512538,0.28323542290975556,1.947238499449396,0.12371709938593341,0.0025189101549130755
HB_TUBS_114,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.17619293435707684,1.3771206553610804,0.04489259730552729,0.3656892377980902,75.0,15.0,10.0,3.0184831666666665,10.0,52.317884,10.693645,Hohenbrink,1.67,0.39,0.006041800771932376,12,0.01281938228261314,0.35690086092127393,0.28855778298380597,3.4863010209347656,0.07364606764568307,0.003764637951658713
HB_TUBS_115,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.12387507001792118,1.2769027044315928,0.01327913174491272,0.3344933109525686,76.9230769230769,12.7872127872128,10.2897102897103,0.039791375,10.0,52.317884,10.693645,Hohenbrink,1.89,0.35,0.0028677330951530954,16,5.0255757075997644e-20,0.3333334295214064,0.1644555366874355,1.6131779000154651,0.14534574967440328,0.0023690388903040652
HB_TUBS_116,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.2426078043758657,1.2502758792108395,1.2050507438514613e-23,0.3669234968845761,76.9230769230769,12.7872127872128,10.2897102897103,4.363035625,10.0,52.317884,10.693645,Hohenbrink,1.89,0.37,0.007302269709408584,13,1.8618434464719572e-23,0.35526901737711847,0.31422521040736073,3.3319286729853403,0.067382392986545,0.005506322585438179
HB_TUBS_117,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.21827332643011,1.475358111254632,0.05330000099999999,0.3688826448999966,75.9,13.7,10.4,30.184831666666668,10.0,52.317884,10.693645,Hohenbrink,,0.39,0.008583439309569613,13,0.04145895309216086,0.35642510319402554,0.3303298002414381,5.316337115779591,0.06776320086382091,0.004970083002696197
HB_TUBS_118,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.22607308444560376,1.3414731930740318,0.03440225028424001,0.3819498811491814,75.9,13.7,10.4,19.9429205,10.0,52.317884,10.693645,Hohenbrink,,0.42,0.005460515066620587,15,0.013210482501325697,0.37703958115448305,0.3628266770543071,2.779634977163899,0.09258036506624687,0.002913658388816078
HB_TUBS_119,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.024889555330232852,1.2388682048640973,2.0874778281953846e-22,0.3607566012902505,65.3,14.6,20.1,0.004166666666666667,10.0,52.317884,10.693645,Hohenbrink,2.06,0.38,0.0054107939477616085,9,4.245755537433575e-20,0.367983040957403,0.021621441289839546,1.01,0.249304232746028,0.004594268624828354
HB_TUBS_120,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.036867105252588225,1.2278286694615512,5.2882000159417406e-27,0.38061181003685074,65.3,14.6,20.1,0.15128254166666666,10.0,52.317884,10.693645,Hohenbrink,2.06,0.38,0.006724143621849062,10,1.2709642475965606e-17,0.3858040352938555,0.03093359449856359,1.0100000000000022,0.2377295378672478,0.005703606019944638
HB_TUBS_121,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.0721855783257704,1.2024109517897204,5.980363311943274e-26,0.3799849371272069,66.1661661661662,13.3133133133133,20.5205205205205,0.010227958333333334,10.0,52.317884,10.693645,Hohenbrink,2.12,0.39,0.00825930675527084,10,8.118928215035769e-23,0.3861437053472112,0.06668910949885953,1.0100000000001241,0.20687896198198197,0.007802987904165609
HB_TUBS_122,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.10762317444934531,1.1946823883937552,1.9893906710642123e-14,0.3883007863984384,66.8,11.2,22.0,0.045686583333333336,25.0,52.317884,10.693645,Hohenbrink,1.67,0.39,0.0034915453299992462,17,2.028081955014893e-24,0.389955583806664,0.09277283182595056,1.0269960934917723,0.19611441332443638,0.0032894315890776168
HB_TUBS_123,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.1357649389230376,1.2072318657278993,6.465807031756178e-22,0.40230392417213284,68.7,11.0,20.3,1.6210214166666665,10.0,52.317884,10.693645,Hohenbrink,1.78,0.42,0.0065092758578422635,11,4.1139654483810982e-25,0.41230861708838284,0.1362623363525988,1.0100000000453486,0.20963402032227046,0.006219219133980649
HB_TUBS_124,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.028170344961436257,1.232178767506016,1.0633320739211288e-23,0.3693652274216326,68.3316683316683,12.2877122877123,19.3806193806194,0.3979135833333333,10.0,52.317884,10.693645,Hohenbrink,2.06,0.38,0.0059700434945997895,9,1.250732884683008e-15,0.37164655312741496,0.01999843094691376,1.01,0.24943185397591588,0.004937291146426855
HB_TUBS_125,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.11798564663801304,1.1745136069502857,2.6944057937403052e-09,0.38732841002308005,68.031968031968,12.1878121878122,19.7802197802198,0.10466191666666667,25.0,52.317884,10.693645,Hohenbrink,1.58,0.37,0.003887657601231273,7,1.9091600889111507e-19,0.3651021081483268,0.11003727855350642,3.1461676196198116,0.05288429232980772,0.0029514845799157394
HB_TUBS_126,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy loam,0.12644713813054956,1.1929292560992086,1.7399607161988898e-11,0.396398550747967,68.031968031968,12.1878121878122,19.7802197802198,0.11214729166666666,25.0,52.317884,10.693645,Hohenbrink,1.58,0.4,0.00407285304403615,12,3.3000311898419295e-20,0.39616320664579185,0.12705307638637733,1.2054559678301564,0.1598039315411729,0.004072449860055735
HB_TUBS_127,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.259656062444766,1.1862316424811945,3.1469259223967385e-20,0.407393449725223,66.1,12.3,21.6,4.166666666666667,25.0,52.317884,10.693645,Hohenbrink,1.58,0.4,0.006060935114263982,12,1.7238780508560958e-15,0.40259887168942626,0.2758537069147369,1.4781001327413366,0.12335280781510133,0.005905659683934794
HB_TUBS_128,HB_Technische_Universitaet_Braunschweig_52.3179_10.6936,sandy clay loam,0.15672196705810154,1.1857939257372903,6.462221139994141e-11,0.38535316581151363,66.1,12.3,21.6,0.15480633333333335,25.0,52.317884,10.693645,Hohenbrink,1.58,0.39,0.005037460418469954,19,1.9829241032950732e-11,0.3835807782324872,0.18514611565891004,1.549917592512951,0.11545294861253572,0.004696961568220723
HB_TUBS_130,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.3053458898039264,3.2449567206742036,0.005100001,0.3776640322150039,97.9,1.1,1.0,,35.0,52.450871,10.42578,Hohenbrink,0.13,0.4,0.015671075034633736,12,0.005100001,0.3711378032542649,0.43671556313118975,10.999999999345802,0.12956027448750337,0.011111018138862148
HB_TUBS_131,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.28332787569332324,3.579209928284324,0.004050000999999999,0.3566152174660272,97.9,1.1,1.0,,35.0,52.450872,10.425781,Hohenbrink,0.13,0.38,0.014229353437458686,13,0.004050000999999999,0.35336801314830396,0.409819861719331,9.836054763173756,0.15338471447392976,0.011161777020903655
HB_TUBS_132,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.2983157478956555,3.8730322086035174,0.0038500009999999996,0.36141544042410195,97.9,1.1,1.0,,35.0,52.450873,10.425782,Hohenbrink,0.13,0.37,0.016589063512617082,12,0.0038500009999999996,0.3570006607457437,0.4181713878464035,10.999999999995772,0.15081103271076904,0.012026519286449048
HB_TUBS_133,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.27467834146769127,3.1049591718202754,0.005200000999999999,0.35381451728965846,97.9,1.1,1.0,,35.0,52.450874,10.425783,Hohenbrink,0.13,0.37,0.018107513483758525,10,0.005200000999999999,0.345867815157348,0.406360975676389,8.738789450525015,0.147605462008275,0.014133206304431769
HB_TUBS_134,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.25677812875809364,1.8180472196595499,0.012300000999999998,0.4090822928681626,93.3,4.3,2.4,,10.0,52.450875,10.425784,Hohenbrink,1.42,0.42,0.02238302451445912,14,0.012300000999999998,0.3947895720437086,0.3811965956640539,10.556595028915636,0.061377537908053136,0.01602403004570627
HB_TUBS_135,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.26434355403795373,1.9257774405721109,0.013800000999999998,0.42248376528094367,93.3,4.3,2.4,,10.0,52.450876,10.425785,Hohenbrink,1.42,0.45,0.020277917147668415,13,0.013800000999999998,0.40463858327958857,0.37855117362848467,8.26982573508434,0.0888045770797711,0.013761801194836578
HB_TUBS_136,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.2623008414793401,1.9103267060288638,0.013750000999999977,0.4202004866779994,93.3,4.3,2.4,,10.0,52.450877,10.425786,Hohenbrink,1.42,0.43,0.021191762299861375,11,0.013750000999999996,0.4021915789265557,0.38675836797262825,7.219190585929048,0.09705635690336978,0.014970507902387218
HB_TUBS_137,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.26085061503956003,1.8202290093924103,0.013700000999999998,0.418771716710611,93.3,4.3,2.4,,10.0,52.450878,10.425787,Hohenbrink,1.42,0.43,0.02432182550152028,12,0.013700000999999998,0.3999635805709721,0.37459294766539,10.999999999868075,0.060149876745396895,0.01644840089341173
HB_TUBS_138,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.26274684691308275,1.8127343904786846,0.009100000999999998,0.438328184926441,93.0,4.6,2.4,27.528893666666665,10.0,52.450879,10.425788,Hohenbrink,1.21,0.45,0.024983341174063554,16,0.009100000999999998,0.4225428964957171,0.38318476113360816,10.99999999999065,0.05981754775607994,0.017478621918658586
HB_TUBS_139,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.286247870848286,1.9576969341991686,0.009850000999999997,0.42667243441893354,92.4,5.1,2.5,27.528893666666665,30.0,52.45088,10.425789,Hohenbrink,1.08,0.43,0.02298143874975178,12,0.009850000999999997,0.4071316389028602,0.4277883621014109,10.999999999999998,0.0655628003129215,0.016134529860783106
HB_TUBS_140,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.3274148663594349,1.7373082834944498,0.010050000999999998,0.4412102703172064,94.2,3.4,2.4,26.289889333333335,10.0,52.450881,10.42579,Hohenbrink,1.36,0.42,0.028340038762573887,13,0.010050000999999998,0.41747417196532033,0.4351514585114874,10.99999999894565,0.05730612726749258,0.020760139416778813
HB_TUBS_141,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,2.5841858638074626,1.5354845976439107,0.010600000999999998,0.9830174100445591,91.8,6.1,2.1,51.261198791666665,30.0,52.450882,10.425791,Hohenbrink,1.2,0.42,0.021563926123040117,11,0.010600000999999998,0.4236638330920624,0.4861613153287125,10.999999999688518,0.05177258646956751,0.019618549204618533
HB_TUBS_142,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.27333407392501735,1.959662411645307,0.009750000999999998,0.43168021808645995,92.3,5.2,2.5,33.097009791666665,10.0,52.450883,10.425792,Hohenbrink,1.16,0.43,0.026760158589207488,14,0.009750000999999998,0.41632149608005337,0.3970005855779809,10.999999999959174,0.06933361194384474,0.018190051142963282
HB_TUBS_143,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.26050086976678016,4.098480044887038,0.0038000009999999995,0.3648194814408644,97.9,1.0,1.1,47.83973420833333,30.0,52.450884,10.425793,Hohenbrink,0.15,0.38,0.018725980026229782,9,0.0038000009999999995,0.3583759451790735,0.3627816258824972,10.999999999999993,0.15672830401668508,0.013724764897615717
HB_TUBS_144,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.24694033361135706,2.3573248367468524,0.009350000999999998,0.40755689193300376,93.3,4.2,2.5,63.065052,10.0,52.450885,10.425794,Hohenbrink,1.15,0.43,0.023989213462142524,14,0.009350000999999998,0.39685080096051634,0.3705445457720722,10.999999999995413,0.0873499252076459,0.016633232963394924
HB_TUBS_145,HB_Technische_Universitaet_Braunschweig_52.4509_10.4258,sand,0.2823046889025423,1.9469339007444177,0.008250000999999998,0.3969327397775414,94.1,3.6,2.3,37.13545575,30.0,52.450886,10.425795,Hohenbrink,1.09,0.44,0.024143327608428106,15,0.008250000999999998,0.3862376238232575,0.42175941001577133,10.999999999998428,0.06691077031127061,0.01709551661982692
HB_TUBS_146,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.04034398802224167,1.2503317246198313,3.954653785938674e-19,0.44504714948320884,10.9,66.4,22.7,,10.0,52.206546,10.761623,Hohenbrink,1.43,0.47,0.010507209072555534,19,1.4419861334293506e-21,0.4468364565182306,0.0297856890332114,1.01,0.2660785917641562,0.00832428535858653
HB_TUBS_147,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.018944911273105047,1.3045096896020763,7.186485769402723e-25,0.46987183521410986,10.9,66.4,22.7,,10.0,52.206546,10.761623,Hohenbrink,1.43,0.5,0.017129654119789083,13,3.408602975632289e-21,0.47357379511195075,0.012011189747568318,1.01,0.34468122103535,0.014212918324466011
HB_TUBS_148,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.028908343612270272,1.2533588326257346,5.9043968794093486e-24,0.3923085367479737,11.0,64.5,24.5,,30.0,52.206546,10.761623,Hohenbrink,1.0,0.44,0.012225940407908743,10,2.2082462557316766e-19,0.39757762663663276,0.023165683263380414,1.01,0.2654518141062298,0.010685152972909865
HB_TUBS_149,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.2699084173781278,1.166105186957359,1.868445050874382e-24,0.394442340141788,11.0,64.5,24.5,,30.0,52.206546,10.761623,Hohenbrink,1.0,0.46,0.010163023937854941,14,1.0422308898699155e-19,0.3972898259211798,0.24723922933138898,1.01,0.16845506637282956,0.009667844728788807
HB_TUBS_150,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.04655692620778341,1.295150401892366,2.6430266709156277e-14,0.4705271333708872,7.4,74.9,17.7,,10.0,52.206546,10.761623,Hohenbrink,1.24,0.49,0.006409785738812392,17,0.001355534988017992,0.4746440843488466,0.036190818695685516,1.0255596994701723,0.30901111758592564,0.005729089940792907
HB_TUBS_151,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.04556048803627803,1.2929852931098829,2.029280837745715e-21,0.4644062985003487,7.4,74.9,17.7,,10.0,52.206546,10.761623,Hohenbrink,1.24,0.47,0.005974710518346083,18,0.023149058127284974,0.46655851847171204,0.026944809961940798,1.0100000007383743,0.37609815702150245,0.004712244715225101
HB_TUBS_152,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.2412785003789824,1.2214715371691682,6.427420766319525e-28,0.4521057144538998,7.3,75.9,16.8,,30.0,52.206546,10.761623,Hohenbrink,0.87,0.49,0.014865338478851351,17,3.745456846713781e-29,0.4559768399298733,0.1990037351254925,1.01,0.23119129877709088,0.013058426959148864
HB_TUBS_153,HB_Technische_Universitaet_Braunschweig_52.2065_10.7616,silt loam,0.21575592648479544,1.2312426413595823,3.166417165405067e-30,0.4595059483640153,7.3,75.9,16.8,,30.0,52.206546,10.761623,Hohenbrink,0.87,0.5,0.01532053689293758,16,6.993636674840722e-19,0.46253335239014115,0.16555153955099136,1.0100000000000002,0.24745257147039476,0.013149649655467426
